name, rating, rd, vol, inactivity
duckrobin 1341.8419840355284 66.00908435802727 0.07942368193485784 1
runawayfire 1338.7611791135012 296.34177968557407 0.07997945648452567 6
bapple 1338.6058414150666 86.26440188587783 0.08004905460533553 2
noah 1329.047346327755 236.3533968654469 0.07999845608672154 1
thetripod 1327.4066127539356 221.72252887082936 0.08000047200593542 1
ashley 1319.0886712616348 166.35672065474628 0.07988802831752881 5
dishwash 1318.4685921763564 172.9012097954179 0.07996488947284215 2
soupostrich 1311.0762361878883 246.1027895676311 0.07989253855154628 12
tomato 1303.3511743572353 253.3942884522947 0.0800113306486599 5
seen 1300.7495745098684 98.6984782887686 0.07994075448981224 1
mosizzle 1299.0681615269568 153.62959549872608 0.07998993874896498 0
helvetios 1295.939240995548 232.21664483541207 0.08001640112320245 2
rain 1293.301238108521 152.39887114300043 0.07994961992516528 5
slinky 1293.1400429055873 177.06540280627868 0.08002617914387998 6
wpi|folie 1268.5404738126736 153.33664893450248 0.07996515685517741 3
ed 1267.4651503488935 169.96259335859926 0.08003570411061882 2
calcium 1265.3763612560929 227.45786311424303 0.08003605293254899 0
jams 1262.6590593234203 225.6315466675816 0.08006491462218025 5
jip 1258.038619328462 222.07482587612458 0.08008751381021012 6
yzus 1254.112684764468 375.31425759631094 0.0800234653817166 14
spicymeme 1252.0907519721843 333.27450941722645 0.08000627908556514 8
killiants 1248.3334356518083 228.37507307751605 0.08004713826511155 0
greenapple 1246.6986399627394 208.44048455098837 0.0799305519403124 11
josh 1242.5167245804296 234.71358752714252 0.08004893703084758 2
me$|platplat 1236.290522063629 160.46777087086875 0.07994041369004806 3
dokmomo 1233.253654318617 139.94600180754162 0.07981383082475124 2
me$|smflow 1230.7893891516105 172.6711220609778 0.0799039186962291 3
whatgood 1220.0532317896061 223.62796499224484 0.08007501403864403 0
swell 1219.0025043226096 274.63364194597756 0.08007393684640707 8
unity 1215.168176461444 107.01733783771756 0.08008753406979613 2
tmah 1204.7622220940295 300.51603646678865 0.0800482907372163 8
moobesor 1204.2336345102879 243.26571926305795 0.08009352519395826 5
spice 1184.0319270244477 227.13023805575324 0.08006785225595031 4
divus 1180.1705340262693 299.9518001158279 0.08006410443229069 13
jam 1178.8756235820515 261.91114670927493 0.07997215896205111 4
aids 1178.2699521514703 95.9043292121535 0.07982379192151612 1
tv 1172.9935958873853 229.86079602804335 0.08004942256821392 3
twdock 1172.413512312346 233.64262358753814 0.08009249661799361 11
busso 1168.1332476194389 203.15916891823537 0.08041285067993123 6
daemomlock 1167.6815494218408 341.64884249151186 0.08005533460265431 10
auntjemina 1165.9555624963305 220.56788681966557 0.07998493584024433 4
bighp 1157.366321528541 370.6539007315521 0.08012271135878922 15
tubbs 1152.9304635024153 228.99102564847425 0.0801362665298749 2
darkmatter 1151.9036126169785 284.4016926722095 0.0800002584690532 13
edmonster 1138.924037025396 246.25324345867824 0.08011805811611149 3
jts 1132.921472681955 211.61242480760617 0.08010128004914724 6
boss 1128.9382382374786 193.03523603174617 0.0800356116431996 3
skittles 1125.2290033445236 209.02776229041734 0.0804820888611083 6
xavier 1118.9535816874254 215.21230977192172 0.08042900537497745 6
midnighthillbomber 1111.3982164272502 255.38670781300132 0.08081794557737167 11
? 1087.5827561440208 174.13237909979057 0.08060940538672018 2
kalco 1087.4727277507118 337.8816535692529 0.08011461510372844 10
nickzack 1086.0399046942864 123.25187292028043 0.08006149068381288 0
cal 1081.7734273998365 163.1566811370332 0.08052030704055106 2
infest 1045.615818740067 214.2192831747143 0.0800484812238894 4
derpinator 1018.2581494954864 135.41966325361014 0.07996104333438218 3
ozio 1006.5522443917566 260.340239873522 0.0803009615262413 6
dante 999.677747642175 263.7308896835533 0.08117578999063538 11
deisman 967.3988280144149 249.3742521174123 0.08002634347905023 12
rocky 948.5095673986826 148.3337921961393 0.08001767413448134 2
earl 945.0349327597347 203.84295005295047 0.08007675203025737 1
yale 868.533461255464 127.64983336792517 0.07998051347769686 1
ratemyname 769.9747423403096 394.94594260559 0.08014222501079703 8
