name, rating, rd, vol, inactivity
duckrobin 1395.0542637290664 65.77019560384004 0.07935612803567667 0
danny 1393.135367258647 215.39359968269736 0.07995964234411221 5
me$|jafrie 1387.7199541713128 261.61258236072126 0.07997494523535531 6
j0ey 1384.474533894289 202.1921830269446 0.07999417871614269 7
runawayfire 1338.7611791135012 357.8490784036272 0.07997945648452567 11
same 1329.7842802358473 136.31740394650018 0.07989521086409772 0
noah 1329.047346327755 270.32001703005534 0.07999845608672154 6
thetripod 1327.4066127539356 255.8134525456955 0.08000047200593542 6
"letsgofolie" 1326.1027297222863 268.7249260937464 0.07999964179298959 4
cherrycola 1324.1681574005984 248.22540983918566 0.08000019947162057 1
fullmetalbiochemist 1323.404204663434 148.63875896268232 0.07991263079226009 1
chewwie 1319.1969769294928 131.30465945347055 0.0799191622111159 2
ashley 1319.0886712616348 228.89026629709574 0.07988802831752881 10
seen 1307.6045923127144 108.01036805710127 0.07989071540113582 4
twdock 1303.160522685709 236.19404814360846 0.08001115906079419 2
helvetios 1295.939240995548 275.1919008220098 0.08001640112320245 7
hairy_killa 1295.7182408403194 232.55104004155626 0.08001640067221806 2
finsnreads 1295.6360503041562 164.14494006471855 0.07988993236974862 1
rain 1293.301238108521 215.1378815050767 0.07994961992516528 10
arcanum 1289.878291764529 241.57010770612268 0.08002063070772257 4
jacob 1289.591385660756 227.28383646892354 0.08002062168926961 0
arvin 1286.8620994075668 230.84695200986536 0.08002243212151144 2
unity 1281.772202210616 104.7985814478471 0.08006118595404382 1
greenapple 1281.6009703419395 215.7032435272421 0.08003366229668328 1
quote 1272.3572559615159 220.3571113302674 0.08005184487729793 4
wpi|folie 1268.5404738126736 206.1637902666929 0.07996515685517741 8
ed 1267.4651503488935 213.61113187855491 0.08003570411061882 7
calcium 1265.3763612560929 249.53394029147296 0.08003605293254899 5
will 1265.0182985264962 178.1669338758786 0.07997702788754187 1
jams 1262.6590593234203 287.5706366770558 0.08006491462218025 10
killiants 1259.5858719185733 111.86013711320028 0.0799516001862938 1
jip 1258.038619328462 284.04310425852333 0.08008751381021012 11
mosizzle 1253.2597585653966 125.61794539412486 0.07995507388120505 1
spicymeme 1252.0907519721843 394.62675200984086 0.08000627908556514 13
josh 1242.5167245804296 277.67050483343377 0.08004893703084758 7
me$|platplat 1236.290522063629 213.18000740051497 0.07994041369004806 8
tomthebomb 1234.8035116715137 185.64241795375085 0.07998643442331849 3
dokmomo 1233.253654318617 184.09587544645998 0.07981383082475124 7
seanmendez 1232.1093375691855 211.77151401258953 0.08008361120842722 1
me$|smflow 1230.7893891516105 225.20705066903776 0.0799039186962291 8
taco 1220.4513252963704 217.4275796563829 0.08008528709450244 1
whatgood 1220.0532317896061 245.74067508620917 0.08007501403864403 5
swell 1219.0025043226096 336.2544575898065 0.08007393684640707 13
auntjemina 1213.9691390166395 161.74446258297138 0.07996062067983455 2
ampersand 1211.188635193132 228.8976686233063 0.08007549372035573 1
aids 1208.0352493909147 79.98777524605777 0.07976318703516255 1
tmah 1204.7622220940295 362.0064821056686 0.0800482907372163 13
moobesor 1204.2336345102879 305.07793954013914 0.08009352519395826 10
tomato 1192.5114708320239 203.95110743640282 0.07999179055833142 1
kandinsky 1185.5799998405237 219.29832112391105 0.08011701724384672 1
fryman 1185.108542805697 213.67799008107187 0.08013151249167988 1
spice 1184.0319270244477 284.0876089730664 0.08006785225595031 9
tv 1172.9935958873853 281.8174291857398 0.08004942256821392 8
busso 1168.1332476194389 265.30899586331714 0.08041285067993123 11
hiero 1167.594255707899 207.26432928311934 0.0800376489174009 2
boss 1163.1675294750266 145.21131561816847 0.07999788655011462 2
yungdaye 1162.4573863865367 247.46570161936503 0.0800862122081414 1
tubbs 1152.9304635024153 271.99860342923085 0.0801362665298749 7
edmonster 1138.924037025396 298.0913663938505 0.08011805811611149 8
jts 1132.921472681955 273.6689929887661 0.08010128004914724 11
spencomatic 1126.8514318422945 245.40651953746243 0.0801486469377001 4
skittles 1125.2290033445236 271.1269242037216 0.0804820888611083 11
firehydrant 1119.4210959679026 233.50405541196545 0.08014995409650622 1
xavier 1118.9535816874254 277.2544039230362 0.08042900537497745 11
slinky 1114.386332514334 151.24608703016122 0.08001783028155392 0
nickzack 1110.9501909871049 101.59258177067868 0.08001741329617335 0
father3 1096.940870337663 241.5649684264112 0.08019351651745675 4
? 1087.5827561440208 217.75896158570507 0.08060940538672018 7
kalco 1087.4727277507118 399.2202772599326 0.08011461510372844 15
cal 1081.7734273998365 206.94057672208123 0.08052030704055106 7
jlips 1072.1098530315212 233.31452808889998 0.08020102860779099 1
infest 1045.615818740067 271.28359521129477 0.0800484812238894 9
once 1036.229989056449 234.6906672831003 0.080235951719882 0
derpinator 1018.2581494954864 188.57748905316555 0.07996104333438218 8
ozio 1006.5522443917566 322.05228383522785 0.0803009615262413 11
hillbomber 1003.7567888430663 184.23243052766713 0.08011551483814239 1
rocky 959.7895362485791 140.503258922008 0.08000722050208933 1
earl 945.0349327597347 238.11294795635385 0.08007675203025737 6
yale 822.8196212492 119.37384921602376 0.07996018896535977 0
ratemyname 769.9747423403096 456.1029070426776 0.08014222501079703 13
